51: [204319184.00, 204318848.00, 204319216.00, 204319168.00, 204319056.00, 204319216.00, 204319216.00, 204319264.00, 204319296.00, 204319344.00, 204319232.00, 204319216.00, 204319040.00, 204319056.00, 204319200.00, 204318960.00]
52: [203909696.00, 203909536.00, 203909792.00, 203909728.00, 203909552.00, 203909616.00, 203909696.00, 203909792.00, 203909536.00, 203909856.00, 203909808.00, 203909728.00, 203909552.00, 203909408.00, 203909504.00, 203909664.00]
53: [203492608.00, 203492576.00, 203492576.00, 203492464.00, 203492640.00, 203492672.00, 203492560.00, 203492560.00, 203492464.00, 203492624.00, 203492608.00, 203492608.00, 203492400.00, 203492400.00, 203492640.00, 203492400.00]
54: [203067680.00, 203067792.00, 203067760.00, 203067888.00, 203067600.00, 203067712.00, 203067664.00, 203067792.00, 203067856.00, 203067776.00, 203067664.00, 203067616.00, 203067760.00, 203067872.00, 203067760.00, 203067680.00]
55: [202635232.00, 202635024.00, 202635120.00, 202635200.00, 202635104.00, 202635040.00, 202635136.00, 202635264.00, 202635168.00, 202635264.00, 202635120.00, 202635168.00, 202635184.00, 202635424.00, 202635104.00, 202635168.00]
56: [202194992.00, 202195040.00, 202195040.00, 202195264.00, 202195184.00, 202195040.00, 202195184.00, 202195072.00, 202195168.00, 202195200.00, 202195024.00, 202195072.00, 202195184.00, 202195024.00, 202195296.00, 202195152.00]
57: [201747488.00, 201747360.00, 201747296.00, 201747184.00, 201747408.00, 201747312.00, 201747312.00, 201747408.00, 201747504.00, 201747424.00, 201747488.00, 201747312.00, 201747360.00, 201747312.00, 201747312.00, 201747360.00]
58: [201292064.00, 201292080.00, 201292224.00, 201292128.00, 201292224.00, 201291952.00, 201291920.00, 201291872.00, 201292256.00, 201292128.00, 201292048.00, 201291936.00, 201292032.00, 201291808.00, 201292064.00, 201292080.00]
59: [200829248.00, 200829296.00, 200829312.00, 200829152.00, 200829296.00, 200829152.00, 200829296.00, 200829136.00, 200829216.00, 200829024.00, 200829440.00, 200829440.00, 200829312.00, 200829024.00, 200829168.00, 200829024.00]
60: [200358624.00, 200358768.00, 200358784.00, 200358688.00, 200358720.00, 200358608.00, 200358704.00, 200358592.00, 200358672.00, 200358688.00, 200358960.00, 200358624.00, 200358784.00, 200358704.00, 200358704.00, 200358544.00]
61: [199880704.00, 199880656.00, 199880768.00, 199880784.00, 199880624.00, 199880784.00, 199880768.00, 199880816.00, 199880832.00, 199880768.00, 199880672.00, 199880704.00, 199880768.00, 199880848.00, 199880720.00, 199880768.00]
62: [199395184.00, 199395296.00, 199395136.00, 199395264.00, 199395184.00, 199395296.00, 199395008.00, 199395392.00, 199395296.00, 199395280.00, 199395232.00, 199395376.00, 199395232.00, 199395232.00, 199395136.00, 199395168.00]
63: [198902224.00, 198902240.00, 198902048.00, 198902224.00, 198902224.00, 198902208.00, 198902304.00, 198902208.00, 198902224.00, 198902256.00, 198902176.00, 198902144.00, 198902224.00, 198902224.00, 198902144.00, 198902112.00]
64: [198401584.00, 198401632.00, 198401696.00, 198401584.00, 198401648.00, 198401696.00, 198401696.00, 198401648.00, 198401616.00, 198401664.00, 198401616.00, 198401680.00, 198401632.00, 198401568.00, 198401728.00, 198401520.00]
65: [197893712.00, 197893584.00, 197893696.00, 197893680.00, 197893664.00, 197893648.00, 197893744.00, 197893712.00, 197893408.00, 197893696.00, 197893424.00, 197893584.00, 197893712.00, 197893536.00, 197893632.00, 197893616.00]
66: [197378336.00, 197378416.00, 197378432.00, 197378192.00, 197378416.00, 197378400.00, 197378400.00, 197378336.00, 197378240.00, 197378224.00, 197378176.00, 197378336.00, 197378336.00, 197378336.00, 197378272.00, 197378416.00]
67: [196855392.00, 196855360.00, 196855328.00, 196855280.00, 196855424.00, 196855360.00, 196855488.00, 196855472.00, 196855344.00, 196855360.00, 196855296.00, 196855440.00, 196855344.00, 196855328.00, 196855360.00, 196855456.00]
68: [196325104.00, 196325088.00, 196325104.00, 196325184.00, 196325136.00, 196324960.00, 196325056.00, 196325056.00, 196325136.00, 196324992.00, 196325136.00, 196325216.00, 196325104.00, 196325184.00, 196324992.00, 196325200.00]
69: [195787456.00, 195787424.00, 195787360.00, 195787440.00, 195787424.00, 195787568.00, 195787328.00, 195787504.00, 195787424.00, 195787408.00, 195787440.00, 195787376.00, 195787456.00, 195787456.00, 195787472.00, 195787344.00]
70: [195242496.00, 195242368.00, 195242416.00, 195242400.00, 195242352.00, 195242320.00, 195242192.00, 195242400.00, 195242352.00, 195242512.00, 195242368.00, 195242400.00, 195242400.00, 195242400.00, 195242496.00, 195242528.00]
71: [194690000.00, 194690112.00, 194689936.00, 194689968.00, 194689936.00, 194690000.00, 194690080.00, 194689984.00, 194690048.00, 194690112.00, 194690064.00, 194690048.00, 194690000.00, 194690096.00, 194690032.00, 194690080.00]
72: [194130336.00, 194130304.00, 194130352.00, 194130320.00, 194130336.00, 194130304.00, 194130288.00, 194130400.00, 194130240.00, 194130240.00, 194130272.00, 194130272.00, 194130288.00, 194130240.00, 194130336.00, 194130272.00]
73: [193563328.00, 193563312.00, 193563184.00, 193563296.00, 193563264.00, 193563232.00, 193563120.00, 193563312.00, 193563152.00, 193563184.00, 193563264.00, 193563376.00, 193563184.00, 193563376.00, 193563152.00, 193563136.00]
74: [192988928.00, 192988848.00, 192988816.00, 192988944.00, 192988848.00, 192989024.00, 192988880.00, 192988992.00, 192988896.00, 192988896.00, 192988944.00, 192989040.00, 192989056.00, 192989104.00, 192989072.00, 192988976.00]
75: [192407328.00, 192407360.00, 192407328.00, 192407360.00, 192407328.00, 192407328.00, 192407408.00, 192407328.00, 192407328.00, 192407376.00, 192407328.00, 192407328.00, 192407408.00, 192407360.00, 192407328.00, 192407488.00]
76: [191818416.00, 191818432.00, 191818512.00, 191818480.00, 191818608.00, 191818592.00, 191818528.00, 191818528.00, 191818400.00, 191818528.00, 191818368.00, 191818560.00, 191818688.00, 191818512.00, 191818448.00, 191818512.00]
77: [191222464.00, 191222272.00, 191222352.00, 191222560.00, 191222368.00, 191222576.00, 191222496.00, 191222432.00, 191222384.00, 191222320.00, 191222496.00, 191222464.00, 191222368.00, 191222432.00, 191222432.00, 191222496.00]
78: [190619168.00, 190619168.00, 190619232.00, 190619216.00, 190619216.00, 190619248.00, 190619184.00, 190619200.00, 190619120.00, 190619200.00, 190619264.00, 190619120.00, 190619120.00, 190619360.00, 190619280.00, 190619184.00]
79: [190008864.00, 190008864.00, 190008784.00, 190008944.00, 190008736.00, 190008704.00, 190008816.00, 190008752.00, 190008752.00, 190008784.00, 190008768.00, 190008784.00, 190008784.00, 190008832.00, 190008800.00, 190008736.00]
80: [189391216.00, 189391280.00, 189391312.00, 189391248.00, 189391248.00, 189391168.00, 189391248.00, 189391280.00, 189391200.00, 189391264.00, 189391280.00, 189391104.00, 189391280.00, 189391296.00, 189391248.00, 189391248.00]
81: [188766592.00, 188766640.00, 188766448.00, 188766640.00, 188766528.00, 188766528.00, 188766560.00, 188766432.00, 188766320.00, 188766528.00, 188766464.00, 188766592.00, 188766656.00, 188766448.00, 188766560.00, 188766464.00]
82: [188134720.00, 188134720.00, 188134704.00, 188134736.00, 188134704.00, 188134720.00, 188134736.00, 188134720.00, 188134624.00, 188134720.00, 188134736.00, 188134576.00, 188134752.00, 188134720.00, 188134720.00, 188134720.00]
83: [187495856.00, 187495808.00, 187495808.00, 187495808.00, 187495840.00, 187495840.00, 187495728.00, 187495760.00, 187495728.00, 187495856.00, 187495904.00, 187495648.00, 187495824.00, 187495808.00, 187495744.00, 187495856.00]
