85: [36.36, 26.39, 364.53, 84.24, 36.21, 32.61, 158.52, 121.78, 28.79, 46.35, 1157.00, 68.73, 33.94, 126.82, 124.15, 72.37]
86: [26.49, 53.92, 334.84, 25.14, 36.78, 31.48, 116.71, 90.65, 28.72, 29.06, 856.82, 35.76, 125.93, 62.35, 39.47, 57.60]
87: [20.99, 53.44, 408.11, 42.28, 16.10, 41.00, 35.01, 49.07, 79.41, 27.58, 1214.80, 38.55, 190.94, 47.49, 116.58, 27.13]
88: [32.06, 64.56, 660.67, 40.89, 12.73, 30.42, 711.22, 91.28, 22.56, 34.52, 1205.00, 10.48, 119.89, 115.07, 140.35, 21.34]
89: [3.72, 16.06, 246.15, 31.06, 29.06, 15.71, 348.19, 21.43, 29.35, 43.91, 358.66, 27.66, 112.58, 41.82, 225.81, 44.93]
90: [51.26, 50.69, 426.75, 39.69, 43.70, 39.31, 331.00, 97.94, 8.86, 37.48, 33.76, 65.32, 62.21, 44.76, 181.73, 73.09]
91: [23.80, 90.83, 262.31, 46.51, 18.51, 63.11, 252.58, 106.33, 47.21, 57.03, 515.05, 37.75, 81.30, 85.09, 189.64, 104.57]
92: [34.14, 105.83, 331.17, 60.17, 5.71, 25.29, 294.81, 121.90, 48.32, 49.29, 664.70, 52.22, 47.07, 67.16, 174.54, 117.32]
93: [34.61, 49.86, 492.68, 83.35, 38.59, 45.82, 333.63, 173.25, 37.64, 43.15, 2393.10, 49.50, 69.80, 82.76, 192.31, 86.23]
94: [17.17, 49.01, 104.50, 116.45, 22.40, 21.41, 349.49, 100.87, 80.92, 41.01, 787.60, 55.96, 26.46, 83.41, 93.21, 41.32]
95: [10.66, 53.20, 222.71, 68.47, 28.37, 34.71, 249.85, 132.33, 53.79, 88.48, 794.73, 102.50, 66.73, 79.14, 259.53, 55.11]
96: [14.38, 81.15, 168.16, 18.27, 32.05, 54.69, 217.44, 22.06, 41.23, 61.84, 761.88, 61.20, 112.35, 111.71, 201.04, 77.85]
97: [18.83, 50.73, 143.71, 34.03, 41.02, 51.61, 221.83, 53.91, 114.56, 44.41, 910.67, 56.05, 196.30, 91.03, 403.18, 39.75]
98: [20.22, 13.82, 749.86, 36.89, 16.34, 62.47, 424.81, 54.24, 86.78, 75.93, 1719.03, 108.05, 46.12, 120.46, 293.86, 101.78]
99: [9.52, 18.59, 273.26, 36.72, 37.13, 34.19, 332.06, 111.63, 27.60, 37.99, 660.02, 83.46, 56.04, 44.97, 142.70, 36.29]
100: [27.38, 38.78, 123.64, 96.94, 34.06, 50.74, 79.28, 131.42, 73.88, 4.14, 461.71, 27.11, 50.92, 189.27, 317.56, 67.14]
101: [39.17, 49.50, 202.76, 78.73, 40.76, 23.70, 157.09, 104.14, 37.32, 82.97, 865.93, 46.53, 34.18, 344.78, 201.43, 36.67]
102: [22.16, 83.33, 163.51, 63.00, 25.72, 29.20, 276.03, 168.07, 53.76, 91.89, 632.36, 30.20, 11.86, 175.69, 357.45, 29.71]
103: [4.92, 125.16, 799.58, 58.57, 19.97, 61.37, 496.25, 169.43, 55.51, 61.55, 2045.79, 107.20, 105.59, 66.90, 295.51, 186.71]
104: [11.48, 179.85, 206.16, 102.70, 38.40, 65.59, 243.60, 57.47, 64.00, 151.51, 771.33, 19.67, 182.38, 37.23, 218.86, 88.81]
105: [20.50, 172.20, 336.65, 71.40, 28.52, 99.25, 329.57, 138.75, 101.20, 80.99, 1259.89, 104.05, 117.60, 110.12, 235.32, 139.08]
106: [77.60, 64.04, 225.95, 14.40, 37.46, 19.47, 258.71, 198.22, 23.60, 39.90, 303.18, 58.23, 115.34, 169.11, 159.35, 131.76]
107: [56.93, 42.14, 394.93, 99.57, 65.49, 100.38, 286.15, 135.36, 112.77, 128.00, 579.61, 80.92, 74.35, 91.38, 147.73, 115.78]
